dateTime,discharge_cms,MovingAverage_dis_cms
2019-12-23T20:00:00Z,3.199803711,3.0540808599
2019-12-23T20:30:00Z,3.256437405,3.0845759259
2019-12-23T21:00:00Z,3.369704793,3.0889323638999997
2019-12-23T21:30:00Z,2.916635241,3.0889323638999997
2019-12-23T22:00:00Z,2.888318394,3.127922484
2019-12-23T22:30:00Z,3.029902629,3.1758433019999996
2019-12-23T23:00:00Z,3.228120558,3.191090835
2019-12-23T23:30:00Z,3.454655334,3.18019974
2019-12-24T00:00:00Z,3.199803711,3.162773988
2019-12-24T00:30:00Z,2.888318394,3.162773988
2019-12-24T01:00:00Z,3.228120558,3.182377959
2019-12-24T01:30:00Z,3.454655334,3.2150512439999996
2019-12-24T02:00:00Z,3.369704793,3.2346552149999996
2019-12-24T02:30:00Z,3.058219476,3.1682195355
2019-12-24T03:00:00Z,3.029902629,3.1464373455
2019-12-24T03:30:00Z,3.369704793,3.1464373455
2019-12-24T04:00:00Z,3.171486864,3.1338036753000003
2019-12-24T04:30:00Z,3.313071099,3.1076650473
2019-12-24T05:00:00Z,3.284754252,3.0815264193
2019-12-24T05:30:00Z,2.3644567245,3.0793482002999997
2019-12-24T06:00:00Z,3.171486864,3.0945957333
2019-12-24T06:30:00Z,3.199803711,3.0945957333
2019-12-24T07:00:00Z,2.7240806814,3.0553877913
2019-12-24T07:30:00Z,2.888318394,3.0379620393
2019-12-24T08:00:00Z,3.11485317,2.9898233994
2019-12-24T08:30:00Z,3.3413879459999998,2.9203382132999995
2019-12-24T09:00:00Z,3.256437405,2.9183778161999996
2019-12-24T09:30:00Z,3.029902629,2.8965956261999994
2019-12-24T10:00:00Z,2.860001547,2.8987738452
2019-12-24T10:30:00Z,2.944952088,2.9031302832
2019-12-24T11:00:00Z,2.6872687803,2.8833084903
2019-12-24T11:30:00Z,2.3814468326999996,2.833862919
2019-12-24T12:00:00Z,2.3389715622,2.7645955548
2019-12-24T12:30:00Z,2.888318394,2.7188529558
2019-12-24T13:00:00Z,3.228120558,2.6918430402
2019-12-24T13:30:00Z,2.7807143754,2.6855262050999995
2019-12-24T14:00:00Z,2.6306350863,2.6855262050999995
2019-12-24T14:30:00Z,2.4720607430999997,2.703169779
2019-12-24T15:00:00Z,2.4409122114,2.7508727751
2019-12-24T15:30:00Z,2.661783618,2.7839817039
2019-12-24T16:00:00Z,2.6787737261999998,2.7458628714
2019-12-24T16:30:00Z,2.7778826907,2.7033876009
2019-12-24T17:00:00Z,2.944952088,2.7073083950999997
2019-12-24T17:30:00Z,2.916635241,2.7094866141000002
2019-12-24T18:00:00Z,3.001585782,2.7290905850999994
2019-12-24T18:30:00Z,2.7693876366,2.7317044479
2019-12-24T19:00:00Z,2.3927735715,2.7290905850999994
2019-12-24T19:30:00Z,2.6759420415,2.7561005007
2019-12-24T20:00:00Z,2.8316847,2.7776648688
2019-12-24T20:30:00Z,2.6589519333,2.7754866497999995
2019-12-24T21:00:00Z,2.7269123660999997,2.7885559638
2019-12-24T21:30:00Z,2.4748924278,2.7972688397999996
2019-12-24T22:00:00Z,2.6278034016,2.8325559876
2019-12-24T22:30:00Z,3.029902629,2.8793876961
2019-12-24T23:00:00Z,3.058219476,2.9087936525999996
2019-12-24T23:30:00Z,2.916635241,2.9392887186
2019-12-25T00:00:00Z,3.086536323,2.9787144825
2019-12-25T00:30:00Z,3.11485317,3.0194471777999996
2019-12-25T01:00:00Z,3.228120558,3.0861006792000003
2019-12-25T01:30:00Z,3.001585782,3.108318513
2019-12-25T02:00:00Z,3.058219476,3.0874076106
2019-12-25T02:30:00Z,3.228120558,3.0765165156
2019-12-25T03:00:00Z,3.171486864,3.0874076106
2019-12-25T03:30:00Z,3.256437405,3.0699818586
2019-12-25T04:00:00Z,3.3413879459999998,3.0656254206
2019-12-25T04:30:00Z,2.916635241,3.0590907636
2019-12-25T05:00:00Z,2.7580608978,3.0590907636
2019-12-25T05:30:00Z,2.916635241,3.0612689826
2019-12-25T06:00:00Z,3.058219476,3.0525561066
2019-12-25T06:30:00Z,2.860001547,3.0525561066
2019-12-25T07:00:00Z,3.058219476,3.0285956975999997
2019-12-25T07:30:00Z,3.143170017,3.0002788506
2019-12-25T08:00:00Z,3.001585782,2.9837243862
2019-12-25T08:30:00Z,3.086536323,3.0024570696
2019-12-25T09:00:00Z,3.11485317,3.0046352886
2019-12-25T09:30:00Z,3.171486864,2.9893877555999997
2019-12-25T10:00:00Z,2.944952088,2.9734867569
2019-12-25T10:30:00Z,2.973268935,2.9647738808999997
2019-12-25T11:00:00Z,2.7014272038000002,2.9495263479
2019-12-25T11:30:00Z,3.001585782,2.9240411855999997
2019-12-25T12:00:00Z,2.944952088,2.9371104996
2019-12-25T12:30:00Z,2.860001547,2.9371104996
2019-12-25T13:00:00Z,2.6532885639,2.8484569863
2019-12-25T13:30:00Z,2.944952088,2.8247143992
2019-12-25T14:00:00Z,2.944952088,2.8552094651999997
2019-12-25T14:30:00Z,2.6702786721,2.8652292725999997
2019-12-25T15:00:00Z,3.256437405,2.7702589241999998
2019-12-25T15:30:00Z,3.11485317,2.7345361325999997
2019-12-25T16:00:00Z,2.0189911911,2.7388925706
2019-12-25T16:30:00Z,2.6362984556999995,2.7656846642999997
2019-12-25T17:00:00Z,3.369704793,2.7497836655999994
2019-12-25T17:30:00Z,2.8316847,2.7179816681999998
2019-12-25T18:00:00Z,1.7669712528,2.7652490204999998
2019-12-25T18:30:00Z,2.4805557971999996,2.7500014875
2019-12-25T19:00:00Z,2.916635241,2.7347539545
2019-12-25T19:30:00Z,3.001585782,2.7807143753999997
2019-12-25T20:00:00Z,2.7382391049,2.8001005245
2019-12-25T20:30:00Z,2.5315261218000003,2.7545757473999997
