dateTime,EC_lowRange_uScm,EC_highRange_uScm,Temp_C,SpCond_uScm,ID
2019-12-22T22:30:00Z,705.2,702.7,3.29,1291.5142715359593,SW
2019-12-22T23:00:00Z,703.8,701.2,3.27,1289.752975150367,SW
2019-12-22T23:30:00Z,703,700.4,3.25,1289.2774965485503,SW
2019-12-23T00:00:00Z,703.3,700.8,3.29,1288.0222022091934,SW
2019-12-23T00:30:00Z,703.7,701.5,3.33,1287.3213073238767,SW
2019-12-23T01:00:00Z,703.2,700.8,3.27,1289.017234719591,SW
2019-12-23T01:30:00Z,706.1,703.4,3.39,1287.8302422234021,SW
2019-12-23T02:00:00Z,705.6,703.4,3.4,1287.3352855051244,SW
2019-12-23T02:30:00Z,704.4,701.9,3.41,1284.0965222004718,SW
2019-12-23T03:00:00Z,707.3,704.9,3.51,1284.6494505294238,SW
2019-12-23T03:30:00Z,707.2,704.4,3.56,1281.2863795110593,SW
2019-12-23T04:00:00Z,712.2,709.7,3.7,1284.0600687533927,SW
2019-12-23T04:30:00Z,711.9,709.3,3.72,1282.3618744576222,SW
2019-12-23T05:00:00Z,713.4,710.8,3.8,1281.182408074982,SW
2019-12-23T05:30:00Z,712.7,710.4,3.8,1280.4614275414565,SW
2019-12-23T06:00:00Z,719.4,716.9,3.89,1287.7903321417666,SW
2019-12-23T06:30:00Z,722.8,720.3,4,1288.5509838998212,SW
2019-12-23T07:00:00Z,716.8,714.2,3.88,1283.4243818286373,SW
2019-12-23T07:30:00Z,716,713.4,3.9,1281.0199317651284,SW
2019-12-23T08:00:00Z,724.4,721.7,4.1,1286.2234895740512,SW
2019-12-23T08:30:00Z,724,721.4,4.08,1286.651922665335,SW
2019-12-23T09:00:00Z,721.6,719.1,4.05,1283.9925006695833,SW
2019-12-23T09:30:00Z,720,717.6,4.03,1282.2757893608275,SW
2019-12-23T10:00:00Z,719.5,717.2,4.04,1281.0803086596175,SW
2019-12-23T10:30:00Z,722,719.4,4.15,1279.7296095348217,SW
2019-12-23T11:00:00Z,720.3,717.9,4.16,1276.5843943381465,SW
2019-12-23T11:30:00Z,723.4,720.9,4.23,1278.5768760087258,SW
2019-12-23T12:00:00Z,723.7,721.3,4.18,1281.67312271225,SW
2019-12-23T12:30:00Z,722,719,4.15,1279.0180556790895,SW
2019-12-23T13:00:00Z,719.5,717.1,4.11,1277.5471664499119,SW
2019-12-23T13:30:00Z,717.2,714.5,4.07,1274.8229164808106,SW
2019-12-23T14:00:00Z,716.1,713.3,4.04,1274.1140325807376,SW
2019-12-23T14:30:00Z,717.9,715.2,4.08,1275.5939216665479,SW
2019-12-23T15:00:00Z,717.3,714.8,4.07,1275.358181526219,SW
2019-12-23T15:30:00Z,716.5,714.1,4.05,1275.0647263637177,SW
2019-12-23T16:00:00Z,719.4,716.7,4.1,1277.3124220281593,SW
2019-12-23T16:30:00Z,723.2,720.6,4.12,1283.3024647385666,SW
2019-12-23T17:00:00Z,728.9,726.7,4.14,1293.1985621240703,SW
2019-12-23T17:30:00Z,731.4,729,4.16,1296.3226403015863,SW
2019-12-23T18:00:00Z,735.1,732.5,4.18,1301.5743274458937,SW
2019-12-23T18:30:00Z,736.5,734,4.19,1303.7531750119895,SW
2019-12-23T19:00:00Z,737.4,734.7,4.23,1303.0523384708156,SW
2019-12-23T19:30:00Z,737,734,4.24,1301.326147081767,SW
2019-12-23T20:00:00Z,733.4,731.3,4.18,1299.442055510146,SW
2019-12-23T20:30:00Z,731.4,728.6,4.17,1295.1277174396075,SW
2019-12-23T21:00:00Z,730,727.5,4.16,1293.6553097659862,SW
2019-12-23T21:30:00Z,728,725.6,4.15,1290.758694298675,SW
2019-12-23T22:00:00Z,726.2,723.7,4.11,1289.3053749265114,SW
2019-12-23T22:30:00Z,725.1,722.5,4.08,1288.6138260683456,SW
2019-12-23T23:00:00Z,724,721.4,4.05,1288.0992768502813,SW
